12-13-2009,147.416,116.470
12-14-2009,147.466,116.470
12-15-2009,147.556,116.470
12-16-2009,147.606,116.470
12-17-2009,147.645,116.470
12-18-2009,147.639,116.470
12-19-2009,147.664,116.470
12-20-2009,147.674,116.470
12-21-2009,147.792,116.470
12-22-2009,148.000,116.470
12-23-2009,148.121,116.470
12-24-2009,148.166,116.470
12-25-2009,148.137,116.470
12-26-2009,148.124,116.470
12-27-2009,148.177,116.470
12-28-2009,148.161,116.470
12-29-2009,148.265,116.470
12-30-2009,148.291,116.470
12-31-2009,148.406,116.470
01-01-2010,148.387,117.555
01-02-2010,148.674,117.555
01-03-2010,148.695,117.555
01-04-2010,148.681,117.555
01-05-2010,148.771,117.555
01-06-2010,148.761,117.555
01-07-2010,148.887,117.555
01-08-2010,148.912,117.555
01-09-2010,148.907,117.555
01-10-2010,148.949,117.555
01-11-2010,148.862,117.555
01-12-2010,149.021,117.555
01-13-2010,149.248,117.555
01-14-2010,149.312,117.555
01-15-2010,149.337,117.555
01-16-2010,149.411,117.555
01-17-2010,149.514,117.555
01-18-2010,149.655,117.555
01-19-2010,149.820,117.555
01-20-2010,149.832,117.555
01-21-2010,149.908,117.555
01-22-2010,150.032,117.555
01-23-2010,150.035,117.555
01-24-2010,150.054,117.555
01-25-2010,150.067,117.555
01-26-2010,150.193,117.555
01-27-2010,150.214,117.555
01-28-2010,150.305,117.555
01-29-2010,150.369,117.555
01-30-2010,150.325,117.555
01-31-2010,150.356,117.555
02-01-2010,150.464,118.775
02-02-2010,150.533,118.775
02-03-2010,150.656,118.775
02-04-2010,150.803,118.775
02-05-2010,150.833,118.775
02-06-2010,150.762,118.775
02-07-2010,150.784,118.775
02-08-2010,150.718,118.775
02-09-2010,150.876,118.775
02-10-2010,151.300,118.775
02-11-2010,151.391,118.775
02-12-2010,151.421,118.775
02-13-2010,151.513,118.775
02-14-2010,151.579,118.775
02-15-2010,151.575,118.775
02-16-2010,151.680,118.775
02-17-2010,152.052,118.775
02-18-2010,152.345,118.775
02-19-2010,152.496,118.775
02-20-2010,152.487,118.775
02-21-2010,152.503,118.775
02-22-2010,152.537,118.775
02-23-2010,152.696,118.775
02-24-2010,152.765,118.775
02-25-2010,153.411,118.775
02-26-2010,153.568,118.775
02-27-2010,153.524,118.775
02-28-2010,153.547,118.775
03-01-2010,153.770,120.260
03-02-2010,153.843,120.260
03-03-2010,153.987,120.260
03-04-2010,154.248,120.260
